image_id,x_min,y_min,x_max,y_max,class_id,image_width,image_height
2150,113,157,145,195,1,320,320
2150,250,16,285,51,9,320,320
2150,217,87,268,159,9,320,320
2150,135,228,163,283,6,320,320
2150,18,127,58,182,4,320,320
2151,230,57,248,89,6,320,320
2152,0,0,1,1,14,320,320
2153,0,0,1,1,14,320,320
2154,186,87,228,150,2,320,320
2154,277,276,292,291,0,320,320
2154,56,255,102,306,3,320,320
2154,115,200,146,234,0,320,320
2154,105,68,152,118,2,320,320
2154,29,86,40,99,6,320,320
2154,148,44,207,106,2,320,320
2154,63,229,91,257,2,320,320
2154,38,163,80,212,6,320,320
2155,0,0,1,1,14,320,320
2156,90,168,106,223,1,320,320
2156,102,258,148,310,8,320,320
2156,121,200,157,251,3,320,320
2156,188,39,263,114,3,320,320
2156,94,150,136,201,9,320,320
2156,237,130,259,150,5,320,320
2156,276,118,301,144,7,320,320
2157,180,199,210,241,9,320,320
2158,134,111,165,183,1,320,320
2158,185,51,220,94,0,320,320
2158,261,192,283,224,7,320,320
2158,26,263,75,303,2,320,320
2158,155,17,195,48,5,320,320
2159,18,263,68,313,7,320,320
2159,117,146,161,190,5,320,320
2159,35,18,93,75,2,320,320
216,96,88,118,112,4,320,320
216,289,59,301,72,4,320,320
216,273,122,284,137,9,320,320
216,230,267,263,314,9,320,320
216,135,83,175,133,6,320,320
216,28,184,93,256,8,320,320
216,116,125,176,187,5,320,320
2160,0,0,1,1,14,320,320
2161,0,0,1,1,14,320,320
2162,0,0,1,1,14,320,320
2163,198,196,219,250,1,320,320
2163,194,113,256,181,8,320,320
2163,246,152,280,187,8,320,320
2163,282,132,299,149,9,320,320
2164,137,162,187,219,0,320,320
2164,56,216,114,283,2,320,320
2164,263,43,303,83,6,320,320
2164,47,94,103,156,9,320,320
2164,126,185,191,257,6,320,320
2164,15,109,29,129,3,320,320
2165,0,0,1,1,14,320,320
2166,0,0,1,1,14,320,320
2167,40,84,52,102,8,320,320
2167,109,256,121,271,4,320,320
2167,189,193,246,256,9,320,320
2167,197,17,227,50,9,320,320
2167,19,195,73,267,3,320,320
2167,73,56,114,107,3,320,320
2167,162,187,194,226,3,320,320
2167,74,261,104,293,3,320,320
2167,125,182,177,243,3,320,320
2168,20,36,66,97,9,320,320
2168,43,277,63,302,3,320,320
2168,161,198,178,215,2,320,320
2168,195,247,217,296,4,320,320
2168,133,101,140,112,6,320,320
2168,157,88,183,148,1,320,320
2169,0,0,1,1,14,320,320
217,0,0,1,1,14,320,320
2170,0,0,1,1,14,320,320
2171,0,0,1,1,14,320,320
2172,0,0,1,1,14,320,320
2173,0,0,1,1,14,320,320
2174,191,262,204,274,3,320,320
2174,271,224,282,242,8,320,320
2174,119,134,126,143,7,320,320
2174,66,128,77,143,3,320,320
2174,42,177,57,192,0,320,320
2174,272,136,304,176,9,320,320
2174,87,211,150,281,0,320,320
2175,282,287,286,305,1,320,320
2175,94,187,111,246,1,320,320
2175,18,164,64,225,8,320,320
2175,37,143,49,157,4,320,320
2175,90,42,134,112,7,320,320
2175,201,116,264,186,5,320,320
2175,190,280,199,294,0,320,320
2175,130,229,165,267,0,320,320
2175,244,167,275,201,3,320,320
2176,54,229,99,297,8,320,320
2176,93,75,133,111,5,320,320
2176,150,28,179,69,3,320,320
2176,161,163,183,185,2,320,320
2176,224,247,251,280,7,320,320
2176,173,40,192,63,3,320,320
2176,146,219,164,240,4,320,320
2176,129,199,144,251,1,320,320
2176,78,197,97,227,7,320,320
2177,0,0,1,1,14,320,320
2178,0,0,1,1,14,320,320
2179,0,0,1,1,14,320,320
218,0,0,1,1,14,320,320
2180,0,0,1,1,14,320,320
2181,0,0,1,1,14,320,320
2182,0,0,1,1,14,320,320
2183,47,239,94,297,6,320,320
2183,77,25,121,69,2,320,320
2183,107,122,152,177,4,320,320
2183,56,157,86,205,6,320,320
2183,220,78,269,123,5,320,320
2183,161,31,213,103,9,320,320
2184,0,0,1,1,14,320,320
2185,0,0,1,1,14,320,320
2186,0,0,1,1,14,320,320
2187,0,0,1,1,14,320,320
2188,23,304,31,313,8,320,320
2188,98,41,129,72,3,320,320
2188,234,100,273,148,9,320,320
2188,111,75,136,100,2,320,320
2189,201,82,226,108,0,320,320
2189,187,111,204,124,5,320,320
2189,203,95,252,144,7,320,320
2189,65,165,120,233,3,320,320
2189,186,51,225,99,6,320,320
2189,89,22,103,42,8,320,320
2189,37,96,72,134,6,320,320
219,56,110,94,172,4,320,320
2190,163,128,176,148,9,320,320
2190,146,68,159,87,5,320,320
2190,139,260,183,296,5,320,320
2190,27,39,92,107,3,320,320
2191,0,0,1,1,14,320,320
2192,15,47,39,73,8,320,320
2192,113,189,176,246,3,320,320
2192,146,66,158,86,3,320,320
2192,171,277,198,307,5,320,320
2193,95,209,162,282,0,320,320
2193,215,28,228,46,7,320,320
2194,224,239,247,262,5,320,320
2194,66,2,68,11,1,320,320
2194,232,30,274,89,0,320,320
2194,231,6,255,37,4,320,320
2194,248,166,301,209,7,320,320
2194,34,95,104,144,0,320,320
2195,0,0,1,1,14,320,320
2196,208,220,260,284,6,320,320
2196,94,128,128,193,6,320,320
2196,305,187,313,203,9,320,320
2196,37,166,95,216,5,320,320
2196,42,262,52,274,9,320,320
2196,76,36,112,66,2,320,320
2196,123,294,136,307,0,320,320
2196,97,55,110,75,4,320,320
2196,122,210,176,264,5,320,320
2197,0,0,1,1,14,320,320
2198,0,0,1,1,14,320,320
2199,0,0,1,1,14,320,320
22,36,28,96,94,2,320,320
22,100,147,130,189,8,320,320
22,209,88,255,134,3,320,320
22,112,165,155,206,5,320,320
22,241,200,301,254,5,320,320
22,255,27,283,72,1,320,320
22,204,258,217,271,2,320,320
22,127,305,140,318,5,320,320
220,0,0,1,1,14,320,320
2200,0,0,1,1,14,320,320
2201,0,0,1,1,14,320,320
2202,152,269,158,277,8,320,320
2202,39,142,75,196,6,320,320
2203,0,0,1,1,14,320,320
2204,93,214,159,267,8,320,320
2204,154,218,202,285,4,320,320
2205,221,146,259,180,0,320,320
2205,240,189,277,215,6,320,320
2205,26,23,53,56,4,320,320
2205,120,79,167,145,9,320,320
2205,176,160,198,185,0,320,320
2206,0,0,1,1,14,320,320
2207,226,31,243,80,1,320,320
2207,213,214,248,272,9,320,320
2207,197,233,211,246,0,320,320
2207,36,35,55,55,3,320,320
2207,88,164,106,190,1,320,320
2207,35,65,93,123,4,320,320
2207,256,52,300,106,9,320,320
2207,170,99,183,113,2,320,320
2208,203,8,221,26,4,320,320
2208,174,224,219,274,5,320,320
2208,235,124,247,138,0,320,320
2208,82,144,107,181,8,320,320
2208,3,20,11,29,3,320,320
2208,188,175,218,224,1,320,320
2208,87,187,125,217,0,320,320
2209,0,0,1,1,14,320,320
221,0,0,1,1,14,320,320
2210,52,157,57,166,3,320,320
2210,53,185,71,211,6,320,320
2210,172,41,190,68,6,320,320
2210,225,278,249,309,0,320,320
2210,83,214,118,249,6,320,320
2210,80,147,90,163,8,320,320
2210,222,215,279,272,2,320,320
2210,131,87,159,151,7,320,320
2210,289,242,312,267,3,320,320
2211,0,0,1,1,14,320,320
2212,208,192,217,199,5,320,320
2212,53,93,91,150,8,320,320
2212,21,194,54,225,7,320,320
2212,38,219,56,239,6,320,320
2212,226,19,274,70,6,320,320
2212,277,174,289,189,6,320,320
2212,162,207,195,261,7,320,320
2212,131,265,173,311,3,320,320
2213,114,129,169,178,6,320,320
2213,99,264,131,299,7,320,320
2213,193,87,260,138,9,320,320
2213,192,157,204,179,1,320,320
2213,34,66,62,96,0,320,320
2213,169,108,192,138,3,320,320
2213,56,56,85,94,8,320,320
2214,0,0,1,1,14,320,320
2215,0,0,1,1,14,320,320
2216,271,244,298,275,9,320,320
2216,159,224,175,241,6,320,320
2216,170,201,194,232,0,320,320
2216,122,43,144,68,3,320,320
2216,70,289,93,314,9,320,320
2216,98,145,139,210,8,320,320
2216,192,176,235,228,3,320,320
2217,0,0,1,1,14,320,320
2218,0,0,1,1,14,320,320
2219,0,0,1,1,14,320,320
222,0,0,1,1,14,320,320
2220,0,0,1,1,14,320,320
2221,170,64,227,134,3,320,320
2222,101,258,121,278,5,320,320
2222,36,263,44,271,0,320,320
2222,151,141,215,205,2,320,320
2222,39,200,58,259,1,320,320
2223,0,0,1,1,14,320,320
2224,0,0,1,1,14,320,320
2225,0,0,1,1,14,320,320
2226,0,0,1,1,14,320,320
2227,60,128,100,194,9,320,320
2227,200,299,207,306,3,320,320
2227,253,233,291,283,1,320,320
2227,35,81,82,132,3,320,320
2228,0,0,1,1,14,320,320
2229,130,129,188,187,2,320,320
2229,62,194,86,233,6,320,320
2229,228,79,287,151,7,320,320
2229,137,171,211,237,2,320,320
2229,66,113,120,184,8,320,320
2229,99,220,157,291,4,320,320
223,123,134,163,190,5,320,320
223,6,129,29,148,2,320,320
223,101,71,127,96,2,320,320
223,176,36,235,95,8,320,320
223,191,176,245,236,6,320,320
223,73,126,131,197,9,320,320
2230,0,0,1,1,14,320,320
2231,0,0,1,1,14,320,320
2232,0,0,1,1,14,320,320
2233,0,0,1,1,14,320,320
2234,0,0,1,1,14,320,320
2235,0,0,1,1,14,320,320
2236,0,0,1,1,14,320,320
2237,0,0,1,1,14,320,320
2238,49,132,61,146,9,320,320
2238,49,267,77,306,6,320,320
2238,195,145,262,218,2,320,320
2239,42,191,70,218,0,320,320
2239,184,267,199,292,0,320,320
2239,263,125,307,169,2,320,320
2239,138,42,175,79,0,320,320
2239,164,148,192,178,9,320,320
2239,35,17,41,29,6,320,320
2239,172,10,200,41,3,320,320
2239,200,179,216,204,4,320,320
2239,212,120,273,181,8,320,320
224,38,112,82,174,4,320,320
2240,100,147,147,205,4,320,320
2241,0,0,1,1,14,320,320
2242,0,0,1,1,14,320,320
2243,0,0,1,1,14,320,320
2244,244,101,295,164,8,320,320
2244,49,299,67,317,8,320,320
2244,39,216,92,265,5,320,320
2244,90,34,134,78,2,320,320
2244,251,240,264,254,4,320,320
2245,0,0,1,1,14,320,320
2246,201,219,228,248,6,320,320
2246,275,246,299,273,8,320,320
2246,232,220,239,243,1,320,320
2246,108,55,130,85,3,320,320
2246,150,171,188,205,0,320,320
2246,139,235,161,264,7,320,320
2247,36,41,63,80,5,320,320
2247,165,74,224,139,1,320,320
2247,125,150,154,182,3,320,320
2247,45,237,86,278,5,320,320
2247,76,212,109,270,1,320,320
2247,65,148,91,197,6,320,320
2247,272,118,302,160,1,320,320
2247,245,19,285,58,5,320,320
2247,120,156,168,227,9,320,320
2248,0,0,1,1,14,320,320
2249,113,212,151,272,9,320,320
2249,27,158,43,178,5,320,320
2249,143,62,187,128,3,320,320
2249,200,249,271,300,5,320,320
2249,47,37,93,88,8,320,320
2249,68,259,102,293,2,320,320
2249,101,167,127,202,8,320,320
225,0,0,1,1,14,320,320
2250,256,224,277,248,7,320,320
2250,161,142,208,200,4,320,320
2251,0,0,1,1,14,320,320
2252,0,0,1,1,14,320,320
2253,102,72,164,141,2,320,320
2253,142,91,158,117,8,320,320
2253,16,58,32,90,1,320,320
2254,0,0,1,1,14,320,320
2255,0,0,1,1,14,320,320
2256,0,0,1,1,14,320,320
2257,0,0,1,1,14,320,320
2258,0,0,1,1,14,320,320
2259,61,196,106,255,5,320,320
226,181,35,221,75,6,320,320
226,157,52,201,118,6,320,320
226,131,167,180,207,3,320,320
2260,0,0,1,1,14,320,320
2261,0,0,1,1,14,320,320
2262,301,287,306,294,8,320,320
2263,24,10,77,75,6,320,320
2263,225,232,275,301,7,320,320
2263,219,122,281,184,3,320,320
2264,122,182,139,203,1,320,320
2264,233,54,288,122,0,320,320
2265,0,0,1,1,14,320,320
2266,166,127,181,190,1,320,320
2266,163,119,222,184,5,320,320
2266,7,103,47,147,7,320,320
2266,103,182,139,226,2,320,320
2266,69,144,101,176,4,320,320
2267,22,251,41,272,6,320,320
2267,294,241,310,257,0,320,320
2267,187,264,223,297,5,320,320
2267,67,235,115,302,9,320,320
2267,294,48,311,71,8,320,320
2267,78,92,91,112,1,320,320
2267,161,83,192,114,4,320,320
2267,159,52,206,117,6,320,320
2268,0,0,1,1,14,320,320
2269,211,226,229,242,0,320,320
2269,43,113,66,141,4,320,320
2269,252,196,261,208,0,320,320
2269,88,93,132,147,2,320,320
2269,214,172,235,202,8,320,320
2269,252,204,286,258,6,320,320
2269,102,22,117,37,5,320,320
2269,167,164,205,226,3,320,320
2269,208,19,246,65,3,320,320
227,0,0,1,1,14,320,320
2270,261,209,297,248,7,320,320
2270,120,162,158,216,1,320,320
2270,197,47,261,122,4,320,320
2270,143,37,181,94,8,320,320
2270,285,144,301,162,7,320,320
2270,250,19,261,32,1,320,320
2270,171,199,191,225,9,320,320
2270,110,156,123,174,8,320,320
2271,150,233,223,307,2,320,320
2271,35,24,42,34,1,320,320
2271,153,66,199,117,0,320,320
2271,54,155,72,175,6,320,320
2271,134,85,165,128,9,320,320
2272,51,49,102,100,3,320,320
2272,182,242,191,251,0,320,320
2272,159,146,202,197,7,320,320
2273,0,0,1,1,14,320,320
2274,0,0,1,1,14,320,320
2275,21,200,83,256,7,320,320
2275,65,160,110,216,3,320,320
2275,24,212,36,226,3,320,320
2276,0,0,1,1,14,320,320
2277,219,190,260,244,2,320,320
2277,193,74,209,93,6,320,320
2277,127,37,188,107,0,320,320
2277,72,291,88,314,6,320,320
2277,251,96,282,139,7,320,320
2277,126,160,155,191,8,320,320
2277,125,93,160,151,7,320,320
2277,215,201,226,216,8,320,320
2278,0,0,1,1,14,320,320
2279,0,0,1,1,14,320,320
228,0,0,1,1,14,320,320
2280,280,88,310,121,0,320,320
2280,110,206,154,261,0,320,320
2280,127,29,200,102,4,320,320
2280,151,212,207,274,6,320,320
2280,222,95,243,116,3,320,320
2281,0,0,1,1,14,320,320
2282,173,235,225,307,9,320,320
2282,70,228,120,279,0,320,320
2282,72,69,123,139,8,320,320
2282,46,269,68,308,7,320,320
2283,239,238,279,291,9,320,320
2283,237,195,279,253,1,320,320
2283,129,87,181,160,7,320,320
2283,117,146,132,164,7,320,320
2283,182,155,237,219,8,320,320
2284,0,0,1,1,14,320,320
2285,269,10,290,44,8,320,320
2285,60,205,83,234,7,320,320
2285,150,43,214,114,9,320,320
2285,19,231,59,288,7,320,320
2285,119,130,168,180,5,320,320
2285,26,257,35,267,6,320,320
2286,252,105,277,123,2,320,320
2286,98,240,142,292,6,320,320
2286,20,19,45,45,3,320,320
2286,210,122,259,174,0,320,320
2286,179,145,216,206,7,320,320
2286,291,117,312,142,0,320,320
2286,242,28,267,41,2,320,320
2286,83,270,96,307,1,320,320
2286,32,85,48,133,1,320,320
2287,0,0,1,1,14,320,320
2288,278,15,301,48,3,320,320
2288,64,221,112,280,1,320,320
2289,72,93,130,163,2,320,320
2289,231,144,282,211,6,320,320
2289,158,99,227,166,7,320,320
2289,38,280,48,295,7,320,320
2289,31,265,57,297,8,320,320
2289,139,250,165,292,3,320,320
2289,118,247,156,301,7,320,320
2289,131,206,144,220,3,320,320
2289,98,208,114,230,3,320,320
229,27,147,51,173,4,320,320
229,214,53,282,122,3,320,320
229,140,125,151,137,0,320,320
229,108,144,157,205,6,320,320
229,134,65,200,119,2,320,320
229,48,247,74,292,8,320,320
229,167,144,233,191,2,320,320
229,107,8,120,22,4,320,320
229,167,169,188,232,1,320,320
2290,254,185,284,227,0,320,320
2290,133,137,153,164,0,320,320
2290,70,249,111,294,3,320,320
2290,182,268,210,303,9,320,320
2290,274,224,307,270,1,320,320
2290,47,171,76,217,6,320,320
2290,158,42,230,93,3,320,320
2290,60,116,114,182,7,320,320
2290,211,132,272,191,7,320,320
2291,0,0,1,1,14,320,320
2292,0,0,1,1,14,320,320
2293,0,0,1,1,14,320,320
2294,121,39,142,66,6,320,320
2294,101,83,138,120,3,320,320
2294,121,174,172,246,3,320,320
2295,0,0,1,1,14,320,320
2296,0,0,1,1,14,320,320
2297,0,0,1,1,14,320,320
2298,0,0,1,1,14,320,320
2299,0,0,1,1,14,320,320
23,79,231,124,278,2,320,320
23,98,195,121,216,0,320,320
23,61,148,129,222,8,320,320
23,171,220,186,239,5,320,320
23,201,126,245,191,1,320,320
23,110,268,131,301,8,320,320
23,70,53,128,117,3,320,320
23,177,257,198,286,1,320,320
23,260,220,296,267,3,320,320
230,164,70,202,104,5,320,320
230,214,75,244,123,7,320,320
230,14,123,21,135,8,320,320
230,102,101,110,112,9,320,320
230,148,211,168,249,9,320,320
230,160,190,190,246,1,320,320
2300,0,0,1,1,14,320,320
2301,0,0,1,1,14,320,320
2302,0,0,1,1,14,320,320
2303,0,0,1,1,14,320,320
2304,0,0,1,1,14,320,320
2305,0,0,1,1,14,320,320
2306,0,0,1,1,14,320,320
2307,0,0,1,1,14,320,320
2308,177,104,238,172,2,320,320
2308,167,178,199,217,0,320,320
2308,53,116,99,180,3,320,320
2308,71,36,84,50,2,320,320
2308,179,228,209,262,6,320,320
2308,116,69,142,131,1,320,320
2309,52,142,92,191,4,320,320
2309,224,218,263,256,2,320,320
2309,164,118,179,139,9,320,320
2309,236,56,276,101,0,320,320
2309,79,16,153,82,5,320,320
231,0,0,1,1,14,320,320
2310,0,0,1,1,14,320,320
2311,31,84,81,139,9,320,320
2311,156,66,227,123,6,320,320
2312,0,0,1,1,14,320,320
2313,217,75,266,126,2,320,320
2313,187,245,230,293,7,320,320
2313,99,237,139,296,3,320,320
2313,126,108,163,174,1,320,320
2313,121,261,127,271,9,320,320
2313,114,184,168,238,5,320,320
2314,0,0,1,1,14,320,320
2315,251,130,263,148,7,320,320
2316,85,121,115,178,8,320,320
2316,92,99,136,139,4,320,320
2316,173,227,197,263,9,320,320
2316,42,206,77,255,5,320,320
2316,27,166,59,206,4,320,320
2316,110,250,133,283,4,320,320
2317,156,153,206,201,0,320,320
2317,40,52,74,106,1,320,320
2317,230,163,254,199,8,320,320
2317,21,214,78,270,2,320,320
2318,0,0,1,1,14,320,320
2319,0,0,1,1,14,320,320
232,0,0,1,1,14,320,320
2320,132,60,150,80,7,320,320
2320,44,124,49,132,9,320,320
2320,234,50,261,113,8,320,320
2320,16,9,51,54,5,320,320
2320,95,107,156,181,2,320,320
2320,29,233,78,287,2,320,320
2321,104,132,127,160,8,320,320
2321,49,98,102,167,3,320,320
2321,113,251,170,317,9,320,320
2322,0,0,1,1,14,320,320
2323,83,202,118,251,9,320,320
2323,61,87,113,151,7,320,320
2324,0,0,1,1,14,320,320
2325,235,56,261,82,4,320,320
2325,218,74,272,140,6,320,320
2325,150,76,198,124,5,320,320
2325,220,132,236,152,5,320,320
2325,180,231,196,249,6,320,320
2326,13,186,26,203,9,320,320
2326,256,78,300,127,3,320,320
2326,28,89,92,159,3,320,320
2327,0,0,1,1,14,320,320
2328,0,0,1,1,14,320,320
2329,0,0,1,1,14,320,320
233,0,0,1,1,14,320,320
2330,173,167,177,178,1,320,320
2331,0,0,1,1,14,320,320
2332,178,263,222,313,7,320,320
2332,116,89,154,131,3,320,320
2332,141,131,167,160,2,320,320
2332,150,149,199,198,5,320,320
2332,134,35,158,72,9,320,320
2332,230,244,256,273,6,320,320
2332,310,202,316,210,2,320,320
2332,245,145,301,207,8,320,320
2332,164,52,173,60,3,320,320
2333,0,0,1,1,14,320,320
2334,89,86,141,159,4,320,320
2334,240,245,284,299,0,320,320
2334,55,165,130,239,7,320,320
2334,26,15,46,42,8,320,320
2334,212,184,236,209,4,320,320
2335,0,0,1,1,14,320,320
2336,17,123,41,162,5,320,320
2337,0,0,1,1,14,320,320
2338,0,0,1,1,14,320,320
2339,272,244,295,281,3,320,320
2339,190,120,203,139,8,320,320
2339,63,239,80,272,1,320,320
2339,150,198,173,225,7,320,320
2339,143,121,153,133,7,320,320
2339,26,208,32,223,1,320,320
2339,247,190,253,217,1,320,320
2339,51,121,114,172,5,320,320
234,0,0,1,1,14,320,320
2340,158,66,171,78,8,320,320
2340,203,110,211,119,6,320,320
2340,158,242,189,286,4,320,320
2340,81,68,94,82,3,320,320
2340,161,263,191,311,5,320,320
2340,37,136,91,202,8,320,320
2340,243,149,286,209,9,320,320
2340,250,82,296,133,6,320,320
2340,31,122,64,162,6,320,320
2341,0,0,1,1,14,320,320
2342,0,0,1,1,14,320,320
2343,0,0,1,1,14,320,320
2344,0,0,1,1,14,320,320
2345,0,0,1,1,14,320,320
2346,54,153,68,170,5,320,320
2347,236,192,283,251,3,320,320
2347,192,163,237,226,6,320,320
2347,136,31,158,58,6,320,320
2347,75,35,135,98,4,320,320
2347,270,254,289,278,6,320,320
2347,147,247,179,308,9,320,320
2347,34,126,74,183,4,320,320
2348,250,54,289,93,2,320,320
2348,282,17,305,43,8,320,320
2348,207,77,264,134,3,320,320
2348,136,37,175,72,2,320,320
2348,65,195,82,223,4,320,320
2348,281,265,287,277,9,320,320
2349,104,155,117,176,4,320,320
2349,13,129,87,202,0,320,320
2349,98,174,106,186,7,320,320
2349,200,208,212,243,1,320,320
2349,50,262,88,300,2,320,320
2349,150,120,165,183,1,320,320
2349,204,177,272,226,2,320,320
235,0,0,1,1,14,320,320
2350,0,0,1,1,14,320,320
2351,250,65,269,91,3,320,320
2351,204,96,212,106,0,320,320
2351,111,47,157,98,4,320,320
2351,155,219,183,254,6,320,320
2351,60,85,93,131,8,320,320
2352,41,302,47,310,5,320,320
2352,69,80,91,138,1,320,320
2353,241,72,253,91,8,320,320
2353,17,106,63,152,6,320,320
2353,206,164,257,235,6,320,320
2353,27,219,56,259,0,320,320
2353,283,249,292,265,9,320,320
2353,67,133,113,186,9,320,320
2353,125,80,133,88,2,320,320
2354,0,0,1,1,14,320,320
2355,0,0,1,1,14,320,320
2356,0,0,1,1,14,320,320
2357,0,0,1,1,14,320,320
2358,242,182,250,196,6,320,320
2358,219,169,235,194,7,320,320
2358,261,261,278,280,7,320,320
2358,190,163,221,235,1,320,320
2358,63,215,81,243,9,320,320
2358,169,156,176,166,8,320,320
2358,208,64,229,85,4,320,320
2358,86,151,143,214,4,320,320
2359,0,0,1,1,14,320,320
236,0,0,1,1,14,320,320
2360,0,0,1,1,14,320,320
2361,130,30,172,89,9,320,320
2361,145,239,158,260,3,320,320
2361,59,56,66,65,3,320,320
2361,231,258,258,310,8,320,320
2362,0,0,1,1,14,320,320
2363,199,169,217,189,8,320,320
2364,0,0,1,1,14,320,320
2365,266,117,289,141,5,320,320
2365,34,230,95,302,2,320,320
2365,210,85,261,136,5,320,320
2365,194,47,237,96,8,320,320
2365,255,170,294,215,3,320,320
2365,284,202,294,216,8,320,320
2365,126,122,157,161,0,320,320
2365,76,23,125,83,7,320,320
2366,52,265,84,305,7,320,320
2366,47,104,103,164,7,320,320
2367,0,0,1,1,14,320,320
2368,0,0,1,1,14,320,320
2369,0,0,1,1,14,320,320
237,0,0,1,1,14,320,320
2370,0,0,1,1,14,320,320
2371,135,78,162,118,3,320,320
2371,93,209,152,282,7,320,320
2371,259,56,277,76,0,320,320
2371,235,41,294,115,1,320,320
2371,112,182,125,200,6,320,320
2371,23,220,57,260,5,320,320
2371,252,148,258,155,5,320,320
2372,0,0,1,1,14,320,320
2373,84,21,146,77,3,320,320
2373,139,184,187,250,7,320,320
2374,148,246,166,280,4,320,320
2374,186,159,215,207,6,320,320
2375,0,0,1,1,14,320,320
2376,0,0,1,1,14,320,320
2377,0,0,1,1,14,320,320
2378,0,0,1,1,14,320,320
2379,122,155,147,187,4,320,320
2379,65,163,77,211,1,320,320
238,11,95,46,130,3,320,320
238,90,20,96,32,1,320,320
238,93,22,146,81,7,320,320
238,29,221,54,253,9,320,320
238,85,252,93,262,6,320,320
2380,0,0,1,1,14,320,320
2381,0,0,1,1,14,320,320
2382,0,0,1,1,14,320,320
2383,0,0,1,1,14,320,320
2384,0,0,1,1,14,320,320
2385,0,0,1,1,14,320,320
2386,135,13,178,60,0,320,320
2386,228,73,266,103,7,320,320
2386,234,24,276,83,7,320,320
2386,201,162,230,197,9,320,320
2386,128,252,151,296,1,320,320
2386,146,214,189,262,5,320,320
2386,245,71,287,134,9,320,320
2386,175,188,229,248,6,320,320
2386,178,249,184,257,7,320,320
2387,125,303,135,315,6,320,320
2387,219,181,282,238,5,320,320
2387,176,205,192,223,7,320,320
2387,263,231,271,238,5,320,320
2387,228,142,245,161,4,320,320
2387,152,220,173,259,3,320,320
2387,237,109,295,175,6,320,320
2388,218,94,259,149,8,320,320
2388,17,157,46,204,3,320,320
2388,104,238,123,275,1,320,320
2389,0,0,1,1,14,320,320
239,0,0,1,1,14,320,320
2390,0,0,1,1,14,320,320
2391,232,107,272,156,1,320,320
2391,31,169,61,198,5,320,320
2391,140,58,170,94,3,320,320
2391,104,220,155,272,2,320,320
2391,225,167,270,215,5,320,320
2392,28,198,61,250,9,320,320
2392,74,249,122,309,3,320,320
2392,151,223,218,278,5,320,320
2392,83,92,109,124,0,320,320
2392,226,167,249,238,1,320,320
2392,271,244,302,288,9,320,320
2392,184,49,197,70,9,320,320
2392,222,177,232,188,2,320,320
2392,85,122,132,187,7,320,320
